striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
Rahmanullah Gurbaz,0.8754360243344663,283,0.1016888250089831,0.7481276914122027,0.7675879506750856
R Bhatia,0.8638191482758015,309,0.11000355998576,0.7480281549059199,0.76748582503029
Atharva Taide,0.935738838483564,188,0.0699404761904761,0.7478459345046192,0.7672988647212262
PP Chawla,0.8021125273265988,647,0.2055926278995869,0.7477781301219624,0.767229296614434
DJG Sammy,0.8874114588639982,251,0.0912395492548164,0.7477394571022791,0.7671896176341397
AS Raut,0.895169488169847,237,0.0865911582024114,0.7476967990536207,0.7671458499665005
SD Hope,1.025885568847576,125,0.0476190476190476,0.7476292062550298,0.7670764989474881
PBB Rajapaksa,0.9206211269006784,201,0.0744168826360607,0.7476252561349659,0.767072446077103
DT Christian,0.8257431283886234,445,0.1511035653650254,0.7476219566880964,0.7670690608051902
JO Holder,0.9022535402915468,222,0.0815576781778104,0.7474618869427736,0.7669048273338352
DB Das,0.8729722160856299,267,0.0964943982652692,0.7471537954493565,0.7665887217802417
M Morkel,1.0559154995543418,104,0.0399385560675883,0.7465845554021344,0.7660046746900123
Anuj Rawat,0.8619541488625395,276,0.0994236311239193,0.7464662519450891,0.7658832939294903
DH Yagnik,0.9706482285930496,142,0.0537471612414837,0.7464508019582586,0.7658674420583923
SM Pollock,1.0192389050508697,116,0.0443425076452599,0.7463771725150639,0.7657918973698852
R Dhawan,0.9124040510118472,188,0.0699404761904761,0.7462138883570438,0.7656243658726942
Arshad Khan,1.0912032762672756,90,0.0347490347490347,0.7461387124237687,0.765547234466886
DB Ravi Teja,0.8189038928024549,426,0.1455912508544087,0.7461189434885004,0.7655269513030841
HV Patel,0.8702194901845226,244,0.0889212827988338,0.7458544190665196,0.765255546085362
R Vinay Kumar,0.8333307725463376,333,0.1175432403812213,0.7454253856588199,0.7648153526825944
MS Gony,1.0975498756268425,83,0.0321331784746418,0.7454075145143377,0.7647970166748155
AB Agarkar,0.8787515653448691,218,0.0802060338484179,0.7453490844586783,0.7647370667395353
AC Voges,0.9484731709401548,143,0.0541051835035944,0.7453358432682362,0.7647234811199244
Avesh Khan,1.4834000875910256,39,0.0153603781016148,0.7452318132058119,0.7646167450328346
Sikandar Raza,0.9368043558132828,143,0.0541051835035944,0.7447044998845272,0.7640757152643942
R Sathish,0.8606241407911809,236,0.0862573099415204,0.7446631094810764,0.7640332482158848
J Botha,0.7969222428934276,485,0.1624790619765494,0.7439860161195373,0.76333854233644
TK Curran,0.94283979697026,124,0.0472560975609756,0.7435987443360589,0.7629411968591281
LH Ferguson,1.2453297761917923,49,0.0192232247940368,0.7435512472918414,0.7628924643242245
Misbah-ul-Haq,1.042745502172249,82,0.0317583268783888,0.7435306357442412,0.7628713166301019
