striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
SS Prabhudessai,0.3457519838943512,113,0.0432453119020283,0.312194572535249,0.7771052237251251
A Mithun,0.4556903890252629,26,0.0102929532858273,0.3121703855776726,0.7770450182868115
BR Dunk,0.4153611944243953,36,0.0141955835962145,0.3121638197373116,0.7770286747969127
SK Rasheed,0.3663419968440379,67,0.0261005064277366,0.3121306418555102,0.7769460894237891
J Overton,0.8131244203441169,7,0.002792181890706,0.3120806999588962,0.776821775575453
BJ Haddin,0.6260800620016294,11,0.0043807248108323,0.3120594681547439,0.7767689260150591
CA Ingram,0.3277053513821623,218,0.0802060338484179,0.3120434917056127,0.7767291579243597
N Jagadeesan,0.3339860479994134,155,0.0583804143126177,0.3120385240280426,0.7767167925326165
D Salunkhe,0.4533370952363535,24,0.0095087163232963,0.31203428452465,0.7767062396898632
MM Patel,0.3615230098276464,67,0.0261005064277366,0.3120048638539137,0.7766330066521168
PVD Chameera,0.3832740155418023,46,0.0180675569520816,0.3119894142063892,0.7765945498599359
MG Bracewell,0.3773319832092991,49,0.0192232247940368,0.3119590863208316,0.7765190586106808
AS Raut,0.3253382315622565,237,0.0865911582024114,0.3119472432352206,0.7764895791625963
AP Dole,0.4469710587749981,23,0.0091161315893777,0.3119202450282873,0.776422376047985
Harmeet Singh,0.5702517595647709,12,0.0047770700636942,0.3119177806406534,0.7764162417693267
KT Maphaka,1.3010836574138769,3,0.0011985617259288,0.3118648401225672,0.7762844638437292
Umran Malik,0.4957407792934121,16,0.0063593004769475,0.3118546487771219,0.77625909585697
M Markande,0.3786231745581929,44,0.0172955974842767,0.3118529337795222,0.7762548269371661
PHKD Mendis,0.3498765638851753,72,0.0279937791601866,0.3117750997100609,0.7760610847414866
AL Menaria,0.3188198975239196,382,0.1325468424705066,0.3117569898364613,0.7760160061955625
MS Wade,0.3260579652043415,185,0.068901303538175,0.3117374925204273,0.7759674740701782
RE Levi,0.3470014801277402,74,0.0287490287490287,0.3117220487117315,0.7759290318118318
UT Yadav,0.3235719207541076,220,0.0808823529411764,0.3117206861839881,0.7759256402492616
