striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
Rahmanullah Gurbaz,0.3492862234327572,283,0.1016888250089831,0.2505145900610893,0.6296730509226917
LR Shukla,0.3110411272708407,454,0.1536899119837508,0.2503543583918426,0.6292703056614102
SA Asnodkar,0.3115717333713481,450,0.1525423728813559,0.2503530111612366,0.6292669193723889
DJG Sammy,0.3599880035999327,251,0.0912395492548164,0.2503420908077515,0.6292394708621267
BJ Rohrer,0.4364702688528622,146,0.055177626606198,0.2502111723964699,0.6289104050163669
Atharva Taide,0.394809335239049,188,0.0699404761904761,0.2502076852431111,0.6289016399919668
SM Katich,0.3333449820594341,310,0.1103202846975089,0.2497049990558598,0.6276381289720855
AL Menaria,0.3151345845018986,382,0.1325468424705066,0.2493808168592181,0.6268232910308525
MF Maharoof,0.4223257277330962,145,0.054820415879017,0.2493653434517355,0.62678439833524
Sameer Rizvi,0.4471657585074172,126,0.0479817212490479,0.2493057838844158,0.6266346942622889
JEC Franklin,0.3290838040647205,309,0.11000355998576,0.2492064785918619,0.6263850885745725
Harpreet Brar,0.3644372365954596,214,0.0788504053058216,0.2491981103684487,0.6263640548904023
D Wiese,0.4804052066370884,105,0.0403071017274472,0.2490505372765588,0.6259931271972018
AB Agarkar,0.3601837489802239,218,0.0802060338484179,0.2490265490015563,0.6259328322247473
A Manohar,0.3469319320594536,243,0.0885891359825009,0.2488656807870903,0.6255284869952954
AC Voges,0.4126457530803928,143,0.0541051835035944,0.24871072478208,0.6251390022135515
CR Brathwaite,0.4355008972634266,123,0.0468928707586732,0.2485324869507978,0.6246909981312904
AS Raut,0.3454645221028883,237,0.0865911582024114,0.2485236370650076,0.6246687537798358
SB Dubey,0.511344302182084,87,0.0336296868960185,0.2484812745258534,0.6245622747549312
LJ Wright,0.5996459489441424,63,0.0245805696449473,0.2481903229387523,0.6238309625647867
R Sathish,0.341826593321822,236,0.0862573099415204,0.2481744075045655,0.6237909588268857
Kamran Akmal,0.5297035243733031,78,0.030256012412723,0.2481190759540958,0.623651881952409
R Dhawan,0.3646264363366231,188,0.0699404761904761,0.2480966789210664,0.6235955865960554
KV Sharma,0.3176341465604718,310,0.1103202846975089,0.2479717752107785,0.623281638812378
SD Hope,0.4194749648223306,125,0.0476190476190476,0.2479117994328886,0.6231308885864683
S Sohal,0.2990827851049616,413,0.1417782354960521,0.2478047693638484,0.6228618665303215
JD Unadkat,0.352579791789835,198,0.0733876945885841,0.2476445150789209,0.6224590644241083
B Chipli,0.3147747442059831,306,0.1090520313613685,0.2475606466983507,0.6222482596998936
Sikandar Raza,0.390834512205976,143,0.0541051835035944,0.2475306235921286,0.6221727960676618
Y Nagar,0.3152588152988691,293,0.1049051199427139,0.2472985806627676,0.6215895518772132
Lalit Yadav,0.3047887819511476,332,0.1172316384180791,0.2470070545608483,0.6208567956334575
DH Yagnik,0.3818251013177088,142,0.0537471612414837,0.2469921526478637,0.6208193393998254
KS Bharat,0.3504784251488421,168,0.0629685157421289,0.2463322632434583,0.6191606951889546
TK Curran,0.3818630718960839,124,0.0472560975609756,0.2460690258474298,0.6184990431301511
SM Pollock,0.3899216525013156,116,0.0443425076452599,0.2460110912074518,0.6183534233420974
JO Holder,0.3205121158294127,222,0.0815576781778104,0.2459543690751914,0.6182108512145956
PP Chawla,0.270133537264619,647,0.2055926278995869,0.245665872741897,0.6174857103502605
Arshad Khan,0.4201649604458608,90,0.0347490347490347,0.245617354960876,0.6173637600111922
S Anirudha,0.333600876517752,178,0.0664675130694548,0.2455993498613522,0.6173185038608556
KK Cooper,0.466025121729626,70,0.0272373540856031,0.245508117287788,0.6170891891014809
RE van der Merwe,0.3062772248332742,254,0.0922294843863471,0.2455078133682618,0.6170884251941362
HC Brook,0.3414601314104737,159,0.0597969161338849,0.2454404903357678,0.6169192075080225
Salman Butt,0.3323926420191832,172,0.0643712574850299,0.2453239660688027,0.6166263216099654
AP Tare,0.2969653803531379,285,0.1023339317773788,0.2452313236298691,0.6163934631279344
C Munro,0.3242533443162796,181,0.0675121223424095,0.2450667505519538,0.6159798056557473
